recording_id,segment_id,start_sec,end_sec,disfluency_type,evidence,segment_text,clip_path
351501,27,369.63,384.03,filler,हाँ,"तो मान लीजिए उन लोगों को बहुत ही बुरा लगेगा और उन लोगों का मन भी नाराज हो जाएगा, हाँ की नहीं तो ये सब भी लड़कियां पहले से ही प्लानिंग बना कर रखते हैं कि भाईया के शादी में ये वो करना है, अगर नहीं कराएं घरवाले उनसे.",data_q2_disfluency/clips/351501_seg27.wav
351501,27,369.63,384.03,filler,तो,"तो मान लीजिए उन लोगों को बहुत ही बुरा लगेगा और उन लोगों का मन भी नाराज हो जाएगा, हाँ की नहीं तो ये सब भी लड़कियां पहले से ही प्लानिंग बना कर रखते हैं कि भाईया के शादी में ये वो करना है, अगर नहीं कराएं घरवाले उनसे.",data_q2_disfluency/clips/351501_seg27.wav
351501,27,369.63,384.03,filler,तो,"तो मान लीजिए उन लोगों को बहुत ही बुरा लगेगा और उन लोगों का मन भी नाराज हो जाएगा, हाँ की नहीं तो ये सब भी लड़कियां पहले से ही प्लानिंग बना कर रखते हैं कि भाईया के शादी में ये वो करना है, अगर नहीं कराएं घरवाले उनसे.",data_q2_disfluency/clips/351501_seg27.wav
351501,28,384.09,386.19,filler,तो,तो वो नाराज हो जाएगी,data_q2_disfluency/clips/351501_seg28.wav
351501,29,397.08,397.59,hesitation,जी,जी,data_q2_disfluency/clips/351501_seg29.wav
351501,31,416.88,423.27,filler,हाँ,हाँ हाँ पहले से ही प्लानिंग बनाएंगे तब न जाएंगे दुकान में कि ये वाला सॉप अच्छा है इसमें अच्छा ड्रेस व्रेस आता है,data_q2_disfluency/clips/351501_seg31.wav
351501,31,416.88,423.27,filler,हाँ,हाँ हाँ पहले से ही प्लानिंग बनाएंगे तब न जाएंगे दुकान में कि ये वाला सॉप अच्छा है इसमें अच्छा ड्रेस व्रेस आता है,data_q2_disfluency/clips/351501_seg31.wav
351501,31,416.88,423.27,repetition,हाँ (x2),हाँ हाँ पहले से ही प्लानिंग बनाएंगे तब न जाएंगे दुकान में कि ये वाला सॉप अच्छा है इसमें अच्छा ड्रेस व्रेस आता है,data_q2_disfluency/clips/351501_seg31.wav
351501,32,428.1,431.4,filler,हाँ,हाँ यहां का यहां का दुकानदार अच्छा डिस्काउंट देता है।,data_q2_disfluency/clips/351501_seg32.wav
351501,33,443.88,450.66,repetition,सादी (x2),रिश्तेदार के सादी सादी की तैयारी करना इसमें इस टोपिक मे आप कुछ ज्ञान देंगे हमको,data_q2_disfluency/clips/351501_seg33.wav
351501,35,468.27,468.66,hesitation,जी,जी,data_q2_disfluency/clips/351501_seg35.wav
351501,36,471.78,472.38,hesitation,जी,जी,data_q2_disfluency/clips/351501_seg36.wav
351501,37,477.03,490.86,filler,वो,वो तो दुल्हन को सजाने या फिर दूल्हा को सजाने के लिए जैसे कि मान लिए रिश्तेदारो की शादी मतलब रिश्तेदारो के साथ शादी की तैयारी करना जैसे की मान लीजिए रिश्तेदार मतलब जैसे कि हो गया,data_q2_disfluency/clips/351501_seg37.wav
351501,40,512.97,524.73,repetition,पहले (x2),कहते है ओके उसके बाद हमारा टॉपिक आता है जैसे मान लीजिए पहले पहले के शादी के अनुभवों से आइडिया लेना।,data_q2_disfluency/clips/351501_seg40.wav
351501,42,543.66,545.13,repetition,जी (x2),जी जी,data_q2_disfluency/clips/351501_seg42.wav
351501,42,543.66,545.13,hesitation,जी जी,जी जी,data_q2_disfluency/clips/351501_seg42.wav
351501,43,577.74,591.48,repetition,पहले (x2),मान लीजिए ऐसा पहले पहले के शादी के अनुभवों के आइडिया लेना जैसे कि किसी का बहुत मतलब बड़े बुजुर्ग लोग रहते हैं ना उन लोगों से तो मतलब आइडिया लेना पड़ता है कि क्या- क्या करना है,data_q2_disfluency/clips/351501_seg43.wav
351501,44,592.2,606.51,repetition,क्या (x2),हल्दी में क्या क्या करना है और शादी के दिन क्या क्या करना है हा कि नहीं पंडित पंडित पंडित भी तो वही वो भी तो मतलब पहले के ही रह होते होंगे उनसे भी आप लोग,data_q2_disfluency/clips/351501_seg44.wav
351501,44,592.2,606.51,repetition,क्या (x2),हल्दी में क्या क्या करना है और शादी के दिन क्या क्या करना है हा कि नहीं पंडित पंडित पंडित भी तो वही वो भी तो मतलब पहले के ही रह होते होंगे उनसे भी आप लोग,data_q2_disfluency/clips/351501_seg44.wav
351501,44,592.2,606.51,repetition,पंडित (x3),हल्दी में क्या क्या करना है और शादी के दिन क्या क्या करना है हा कि नहीं पंडित पंडित पंडित भी तो वही वो भी तो मतलब पहले के ही रह होते होंगे उनसे भी आप लोग,data_q2_disfluency/clips/351501_seg44.wav
351501,48,631.38,633.27,repetition,थैंक्यू (x2),थैंक्यू थैंक्यू सर बहुत बढ़िया,data_q2_disfluency/clips/351501_seg48.wav
365033,1,15.83,16.85,filler,हा,हा जी,data_q2_disfluency/clips/365033_seg1.wav
365033,1,15.83,16.85,hesitation,हा जी,हा जी,data_q2_disfluency/clips/365033_seg1.wav
365033,2,22.16,23.21,filler,हां,हां हां,data_q2_disfluency/clips/365033_seg2.wav
365033,2,22.16,23.21,filler,हां,हां हां,data_q2_disfluency/clips/365033_seg2.wav
365033,2,22.16,23.21,repetition,हां (x2),हां हां,data_q2_disfluency/clips/365033_seg2.wav
365033,2,22.16,23.21,hesitation,हां हां,हां हां,data_q2_disfluency/clips/365033_seg2.wav
365033,3,25.88,39.71,filler,आ,"फोन में आजकल छोटे छोटे फोन में भी फ़ीचर्स आ गए हैं जैसे हम उनमें कुछ भी देखना चाहें कुछ भी देख सकते हैं हम अपनी पसंदिदा कोई भी चीज, खोजना चाहें तो उसमें वो हम सर्च करके पता चल सकता",data_q2_disfluency/clips/365033_seg3.wav
365033,3,25.88,39.71,repetition,छोटे (x2),"फोन में आजकल छोटे छोटे फोन में भी फ़ीचर्स आ गए हैं जैसे हम उनमें कुछ भी देखना चाहें कुछ भी देख सकते हैं हम अपनी पसंदिदा कोई भी चीज, खोजना चाहें तो उसमें वो हम सर्च करके पता चल सकता",data_q2_disfluency/clips/365033_seg3.wav
365033,6,61.16,66.71,filler,हा,"हा जी बिलकुल , बिलकुल ठीक बोल रहे हो आप",data_q2_disfluency/clips/365033_seg6.wav
365033,7,72.47,78.11,filler,हाँ,हाँ जी हाँ जी,data_q2_disfluency/clips/365033_seg7.wav
365033,7,72.47,78.11,filler,हाँ,हाँ जी हाँ जी,data_q2_disfluency/clips/365033_seg7.wav
365033,8,84.68,97.43,filler,आ,नहीं ऑफिस वगैरा जैसे जाते हैं तो लैपटॉप घर भी ले आ सकते हैं लैपटॉप के पर एक ऐसी ऐसी चीज़ है जिसको हम घर पे बैठ के भी यूज़ कर सकते हैं ।,data_q2_disfluency/clips/365033_seg8.wav
365033,8,84.68,97.43,repetition,ऐसी (x2),नहीं ऑफिस वगैरा जैसे जाते हैं तो लैपटॉप घर भी ले आ सकते हैं लैपटॉप के पर एक ऐसी ऐसी चीज़ है जिसको हम घर पे बैठ के भी यूज़ कर सकते हैं ।,data_q2_disfluency/clips/365033_seg8.wav
365033,11,120.71,132.11,filler,हा,हा मैंने भी जो है एच.पी का लैपटॉप लिया था अभी पिछले साल मैंने एच .पी का लैपटॉप लिया है वो मुझे चालीस हजार के करीब पड़ा था इंस्टॉलमेंट पे,data_q2_disfluency/clips/365033_seg11.wav
365033,12,135.47,137.15,filler,हां,हां जी।,data_q2_disfluency/clips/365033_seg12.wav
365033,12,135.47,137.15,hesitation,हां जी।,हां जी।,data_q2_disfluency/clips/365033_seg12.wav
365033,13,139.37,152.96,filler,अच्छा,"अच्छा नहीं लैपटॉप कहीं भी अगर हम दुकान पर लेने जाते हैं, तो हमें सब सारे फीचर्स चेक करने चहिए उसके।",data_q2_disfluency/clips/365033_seg13.wav
365033,14,158.21,159.8,repetition,बहुत (x2),बहुत बहुत ज्यादा,data_q2_disfluency/clips/365033_seg14.wav
365033,15,167.48,168.65,filler,हां,हा जी हां जी,data_q2_disfluency/clips/365033_seg15.wav
365033,15,167.48,168.65,filler,हा,हा जी हां जी,data_q2_disfluency/clips/365033_seg15.wav
365033,16,172.76,187.64,filler,तो,लैप्टॉप कंप्यूटरस हो गे कंप्यूटर बच्चों को बच्चों के लिए अच्छा है कंप्यूटर में हम कोई भी बच्चों को जैसे गेम वगेरा दिखा सकते हैं अगर इंटरनेट घर पे लगा हो तो,data_q2_disfluency/clips/365033_seg16.wav
365033,17,198.98,213.35,filler,हम्म,हम्म व्हाट्सएप है हांजी हांजी हांजी,data_q2_disfluency/clips/365033_seg17.wav
365033,17,198.98,213.35,repetition,हांजी (x3),हम्म व्हाट्सएप है हांजी हांजी हांजी,data_q2_disfluency/clips/365033_seg17.wav
365033,18,213.35,225.71,filler,वो,हांजी हांजी हांजी वो,data_q2_disfluency/clips/365033_seg18.wav
365033,18,213.35,225.71,repetition,हांजी (x3),हांजी हांजी हांजी वो,data_q2_disfluency/clips/365033_seg18.wav
365033,20,240.05,245.78,filler,तो,तो हम अपने पसंद का कुछ भी सुन सकते हैं आजकल की इन सब चीजों पे।,data_q2_disfluency/clips/365033_seg20.wav
365033,22,254.63,258.59,filler,हाँ,"हाँ जी, जी, जी, हाँ जी",data_q2_disfluency/clips/365033_seg22.wav
365033,22,254.63,258.59,filler,हाँ,"हाँ जी, जी, जी, हाँ जी",data_q2_disfluency/clips/365033_seg22.wav
365033,22,254.63,258.59,repetition,"जी, (x3)","हाँ जी, जी, जी, हाँ जी",data_q2_disfluency/clips/365033_seg22.wav
365033,23,261.2,274.1,filler,हां,"हां जी, हां जी, पिटनेस वगैरह, हां जी, हां जी, हां जी,",data_q2_disfluency/clips/365033_seg23.wav
365033,23,261.2,274.1,filler,हां,"हां जी, हां जी, पिटनेस वगैरह, हां जी, हां जी, हां जी,",data_q2_disfluency/clips/365033_seg23.wav
365033,23,261.2,274.1,filler,हां,"हां जी, हां जी, पिटनेस वगैरह, हां जी, हां जी, हां जी,",data_q2_disfluency/clips/365033_seg23.wav
365033,23,261.2,274.1,filler,हां,"हां जी, हां जी, पिटनेस वगैरह, हां जी, हां जी, हां जी,",data_q2_disfluency/clips/365033_seg23.wav
365033,23,261.2,274.1,filler,हां,"हां जी, हां जी, पिटनेस वगैरह, हां जी, हां जी, हां जी,",data_q2_disfluency/clips/365033_seg23.wav
365033,24,276.65,277.49,filler,हां,हां जी,data_q2_disfluency/clips/365033_seg24.wav
365033,24,276.65,277.49,hesitation,हां जी,हां जी,data_q2_disfluency/clips/365033_seg24.wav
365033,25,282.71,284.0,filler,हां,हां जी हां जी,data_q2_disfluency/clips/365033_seg25.wav
365033,25,282.71,284.0,filler,हां,हां जी हां जी,data_q2_disfluency/clips/365033_seg25.wav
365033,27,310.19,320.93,filler,हां,हां जी हां जी हां जी ये तो है ही मैप का यूज़ कर लेते होगे हां जी जैसे पता लग जाता होगा,data_q2_disfluency/clips/365033_seg27.wav
365033,27,310.19,320.93,filler,हां,हां जी हां जी हां जी ये तो है ही मैप का यूज़ कर लेते होगे हां जी जैसे पता लग जाता होगा,data_q2_disfluency/clips/365033_seg27.wav
365033,27,310.19,320.93,filler,हां,हां जी हां जी हां जी ये तो है ही मैप का यूज़ कर लेते होगे हां जी जैसे पता लग जाता होगा,data_q2_disfluency/clips/365033_seg27.wav
365033,27,310.19,320.93,filler,हां,हां जी हां जी हां जी ये तो है ही मैप का यूज़ कर लेते होगे हां जी जैसे पता लग जाता होगा,data_q2_disfluency/clips/365033_seg27.wav
365033,29,338.42,345.62,filler,हां,हां जी बहुत सारी चीजों के लिए जानकारी मिल जाती है हमें इन पर,data_q2_disfluency/clips/365033_seg29.wav
365033,30,350.3,356.27,filler,हां,हां जी हां जी हो जाता है हां जी,data_q2_disfluency/clips/365033_seg30.wav
365033,30,350.3,356.27,filler,हां,हां जी हां जी हो जाता है हां जी,data_q2_disfluency/clips/365033_seg30.wav
365033,30,350.3,356.27,filler,हां,हां जी हां जी हो जाता है हां जी,data_q2_disfluency/clips/365033_seg30.wav
365033,32,371.24,372.53,filler,हाँ,"हाँ जी , हाँ जी",data_q2_disfluency/clips/365033_seg32.wav
365033,32,371.24,372.53,filler,हाँ,"हाँ जी , हाँ जी",data_q2_disfluency/clips/365033_seg32.wav
365033,33,375.86,388.28,filler,आ,आजकल तो बहुत सारे फीचर्स ऐसे ही आ चुके हैं जिससे हम का अपने फोन को किसी के फोन के साथ कनेक्ट कर सकते हैं अगर कहीं हम फंस जाते हैं किसी खतरे में पड़ जाते है तो हमारे,data_q2_disfluency/clips/365033_seg33.wav
365033,34,388.46,399.35,repetition,हांजी (x2),"जो हमारा फोन कनेक्ट होगा, उनको पता चल सकता है कि ये बन्दा खतरे में पड़ा हुआ है, इसकी हेल्प करने चाहिए, हांजी हांजी",data_q2_disfluency/clips/365033_seg34.wav
365059,0,2.12,16.25,filler,हूं,जी तो ह जी जी मैं भी फोन को लेकर फीचर्स को ज्यादा वेल्यू वाली मतलब वेल्यू देता हूं फीचर्स को लेके,data_q2_disfluency/clips/365059_seg0.wav
365059,0,2.12,16.25,repetition,जी (x2),जी तो ह जी जी मैं भी फोन को लेकर फीचर्स को ज्यादा वेल्यू वाली मतलब वेल्यू देता हूं फीचर्स को लेके,data_q2_disfluency/clips/365059_seg0.wav
365059,2,30.41,30.98,filler,हूं,हूं,data_q2_disfluency/clips/365059_seg2.wav
365059,2,30.41,30.98,hesitation,हूं,हूं,data_q2_disfluency/clips/365059_seg2.wav
365059,3,35.6,39.38,hesitation,जी,जी,data_q2_disfluency/clips/365059_seg3.wav
365059,4,44.93,59.81,filler,हां,हां जी बिल्कुल जैसे की मेरा पसंदीदा फोन था आईफोन मैने बताया है आपको तो मैं आईफोन एक देखने में भी ऐसा लगता है क्लासिक है एकदम और फिर अपनी रि रिचेस्ट जो भी है हमारी जो रिच्नेस है,data_q2_disfluency/clips/365059_seg4.wav
365059,6,73.79,88.46,filler,हूं,अच्छे हो भले आपके पास कुछ ना हो और ऐसा है आईफोन का बोलना वो लेपटॉप में तो मेरे पसंद दिया ऐसा कुछ खास है नहीं लेपटॉप का मैं बहुत कम यूज करता हूं अधिकतम मुझे फोन यूज करना पसंद है ।,data_q2_disfluency/clips/365059_seg6.wav
365059,8,95.84,102.26,filler,ह्म्म,ह्म्म हु जी अभी तक आपने सबसे अच्छा लैपटॉप कौन से यूज़ करा है,data_q2_disfluency/clips/365059_seg8.wav
365059,10,120.53,127.25,filler,मतलब,मतलब सेकंड हैंड ही उम्म उम्म जी,data_q2_disfluency/clips/365059_seg10.wav
365059,10,120.53,127.25,repetition,उम्म (x2),मतलब सेकंड हैंड ही उम्म उम्म जी,data_q2_disfluency/clips/365059_seg10.wav
365059,11,131.15,145.61,repetition,जी (x2),जी जी मैंने भी ऐसा ही था मैंने सेकंड हैंड लिया था पर मैंने केश लिया था मुझे लेपटॉप ऐसा पसंद करने के पहले मुझे बहुत देखना पड़ा उसमें क्या फीचर्स है क्या नहीं है,data_q2_disfluency/clips/365059_seg11.wav
365059,12,145.61,160.37,repetition,जी (x2),मैम केसी क्या है प्रोसेसर कैसा है हु जी जी और आजकल सबसे पार्ट्स बदलने वाला फ्रोड बहुत चलता है तो सबसे पहले तो ये चेक करना पड़ता,data_q2_disfluency/clips/365059_seg12.wav
365059,14,174.92,178.19,filler,हूं,बर्निंग होती है ज्यादा हूं,data_q2_disfluency/clips/365059_seg14.wav
365059,15,181.82,184.13,filler,हां,हां,data_q2_disfluency/clips/365059_seg15.wav
365059,15,181.82,184.13,hesitation,हां,हां,data_q2_disfluency/clips/365059_seg15.wav
365059,17,197.51,212.51,repetition,सभी (x2),वह सारे एप हैं जैसे इंस्टाग्राम है वॉट्सएप है सोशल मीडिया यूट्यूब हैं तो सभी सभी चीजों की हमें खोज करनी पड़ती हैं वह से मिलते जुलते जैसे सहाय उपकरण नहीं जैसे कि हम मान सकते हैं जैसे हम हेडफोन का यूज़ करते हैं अधिक,data_q2_disfluency/clips/365059_seg17.wav
365059,25,303.74,318.23,filler,हूँ,"जी, अब मैं कहीं पे जाता हूँ, तो मुझे जनरली नई सिटी में इसका ये लोकेशन ढूंढने में बहुत दिक्कते आती है, तुम इसकी मदद से मैप का यूज कर दिया मैं, जल्दे से जल्दी, जी.",data_q2_disfluency/clips/365059_seg25.wav
365059,26,318.65,326.33,filler,हूँ,तो मैं हमेशा सोचता हूँ कि जी की हूं,data_q2_disfluency/clips/365059_seg26.wav
365059,26,318.65,326.33,filler,हूं,तो मैं हमेशा सोचता हूँ कि जी की हूं,data_q2_disfluency/clips/365059_seg26.wav
365059,26,318.65,326.33,filler,तो,तो मैं हमेशा सोचता हूँ कि जी की हूं,data_q2_disfluency/clips/365059_seg26.wav
365059,27,332.09,345.26,filler,हाँ,जी बिल्कुल जी हमें बहुत सारी चीजें नहीं पता होती है बाहर के बारे में जैसे आउट ऑफ सिटी हम जाते हैं कभी भी तो हाँ,data_q2_disfluency/clips/365059_seg27.wav
365059,28,345.26,359.6,repetition,हम (x2),हम इसकी मदद से जानकारी ले सकते है हम इजीली पहुंच भी सकते है वहा पर हमे जाने मे कोई दिक्कत नहीं है हमे उसकी दूरी का अंदाजा हो जाता है कितना क्या खर्चा होगा खर्च का भी अंदाजा एक तरह के हम हम,data_q2_disfluency/clips/365059_seg28.wav
365059,30,375.23,384.83,filler,हम्म,"तो मेरा तो ऐसा ही मानना है कि गेजेट्स से लाइफ आसान कर सकते हैं हम्म हम्म ,",data_q2_disfluency/clips/365059_seg30.wav
365059,30,375.23,384.83,filler,हम्म,"तो मेरा तो ऐसा ही मानना है कि गेजेट्स से लाइफ आसान कर सकते हैं हम्म हम्म ,",data_q2_disfluency/clips/365059_seg30.wav
365059,30,375.23,384.83,filler,तो,"तो मेरा तो ऐसा ही मानना है कि गेजेट्स से लाइफ आसान कर सकते हैं हम्म हम्म ,",data_q2_disfluency/clips/365059_seg30.wav
365059,30,375.23,384.83,filler,तो,"तो मेरा तो ऐसा ही मानना है कि गेजेट्स से लाइफ आसान कर सकते हैं हम्म हम्म ,",data_q2_disfluency/clips/365059_seg30.wav
365059,30,375.23,384.83,repetition,हम्म (x2),"तो मेरा तो ऐसा ही मानना है कि गेजेट्स से लाइफ आसान कर सकते हैं हम्म हम्म ,",data_q2_disfluency/clips/365059_seg30.wav
365059,31,393.02,405.53,repetition,जी (x2),जी जी बिल्कुल महिलाओं के लिए बहुत अच्छी चीज है वुमन सेफ्टी को लेके सभी एक बहुत ही इंपॉर्टेंट टॉपिक हे वुमन सेफ्टी तो है,data_q2_disfluency/clips/365059_seg31.wav
365059,33,416.48,429.65,filler,तो,"तो यह एक बहुत इजी चीज है कि हम किसी की भी लोकेशन जान सकते हैं।कभी उसको कोई खतरा हो या वो कहीं फंस जाए रात में तो हम उसके माध्यम से जल्दी से जल्दी पता करते हैं, ये हमारी लाइफ को बहुत।",data_q2_disfluency/clips/365059_seg33.wav
365059,33,416.48,429.65,filler,तो,"तो यह एक बहुत इजी चीज है कि हम किसी की भी लोकेशन जान सकते हैं।कभी उसको कोई खतरा हो या वो कहीं फंस जाए रात में तो हम उसके माध्यम से जल्दी से जल्दी पता करते हैं, ये हमारी लाइफ को बहुत।",data_q2_disfluency/clips/365059_seg33.wav
365059,35,434.48,437.69,filler,तो,जी तो,data_q2_disfluency/clips/365059_seg35.wav
365059,37,450.23,464.6,filler,तो,जी और वैसे भी आजकल मनोरंजन के लिए गैजेट्स मनोरंजन में गैजेट्स बहुत काम आते है मेरा मानना ऐसा है कि जी जी आपको कोई मूवी देखनी है तो,data_q2_disfluency/clips/365059_seg37.wav
365059,37,450.23,464.6,repetition,जी (x2),जी और वैसे भी आजकल मनोरंजन के लिए गैजेट्स मनोरंजन में गैजेट्स बहुत काम आते है मेरा मानना ऐसा है कि जी जी आपको कोई मूवी देखनी है तो,data_q2_disfluency/clips/365059_seg37.wav
365059,38,466.13,470.81,filler,अच्छा,अच्छा लगा जी अभी टॉपिक पूरे नहीं हुए पर मेम,data_q2_disfluency/clips/365059_seg38.wav
366972,1,18.39,32.64,filler,तो,"तो स्नैक्स वगैरह तो जरूर होने चाहिए साथ में। स्नैक्स में भी अपनी अपनी चॉइस है हर किसी की। कोई चिप्स पसंद करता है, कोई कुरकुरे, कोई और भी काफी चीज है स्नैक्स में मैगी वगैरह भी है।",data_q2_disfluency/clips/366972_seg1.wav
366972,1,18.39,32.64,filler,तो,"तो स्नैक्स वगैरह तो जरूर होने चाहिए साथ में। स्नैक्स में भी अपनी अपनी चॉइस है हर किसी की। कोई चिप्स पसंद करता है, कोई कुरकुरे, कोई और भी काफी चीज है स्नैक्स में मैगी वगैरह भी है।",data_q2_disfluency/clips/366972_seg1.wav
366972,1,18.39,32.64,repetition,अपनी (x2),"तो स्नैक्स वगैरह तो जरूर होने चाहिए साथ में। स्नैक्स में भी अपनी अपनी चॉइस है हर किसी की। कोई चिप्स पसंद करता है, कोई कुरकुरे, कोई और भी काफी चीज है स्नैक्स में मैगी वगैरह भी है।",data_q2_disfluency/clips/366972_seg1.wav
366972,3,45.3,58.41,repetition,वो (x2),ड्रिंक्स भी हम ले सकते है लेकिन ड्राइवर को छोड़ के अगर ड्राईवर है साथ में ड्राईवर को ड्रिंक वगैराह नहीं लेनी चाहिए अदरवाइज तो ड्रिंकिंग अगर किसी को पसंद है तो वो वो भी कंज्यूम करता है,data_q2_disfluency/clips/366972_seg3.wav
366972,6,94.95,102.36,filler,हाँ,आवाज काफ़ी आवाज ब्रेक हो रही है आपकी काफी हाँ फिलहाल ठीक है,data_q2_disfluency/clips/366972_seg6.wav
366972,7,118.89,119.49,filler,हम्म्म,हम्म्म हम्म हम्म,data_q2_disfluency/clips/366972_seg7.wav
366972,7,118.89,119.49,filler,हम्म,हम्म्म हम्म हम्म,data_q2_disfluency/clips/366972_seg7.wav
366972,7,118.89,119.49,filler,हम्म,हम्म्म हम्म हम्म,data_q2_disfluency/clips/366972_seg7.wav
366972,7,118.89,119.49,repetition,हम्म (x2),हम्म्म हम्म हम्म,data_q2_disfluency/clips/366972_seg7.wav
366972,8,123.48,124.53,repetition,बिल्कुल (x2),बिल्कुल बिल्कुल,data_q2_disfluency/clips/366972_seg8.wav
366972,10,133.26,143.07,repetition,बिल्कुल (x2),बिल्कुल बिल्कुल एक्सिडेंट तो वैसे बहुत बढ़ चुके हैं कोशिश तो यही करनी चाहिए इन सब चीज़ों से दूर ही रहा जाए,data_q2_disfluency/clips/366972_seg10.wav
366972,13,202.92,206.61,filler,हम्म,हम्म,data_q2_disfluency/clips/366972_seg13.wav
366972,14,208.86,209.88,repetition,बिल्कुल (x2),बिल्कुल बिल्कुल,data_q2_disfluency/clips/366972_seg14.wav
366972,15,215.67,224.28,filler,हा,हा पर फिर भी कभी कभी तो अगर तो सब कोई ठीक हो तो ठीक है नहीं तो कभी कभी तो खुद से चलान कर देते हैं,data_q2_disfluency/clips/366972_seg15.wav
366972,15,215.67,224.28,repetition,कभी (x2),हा पर फिर भी कभी कभी तो अगर तो सब कोई ठीक हो तो ठीक है नहीं तो कभी कभी तो खुद से चलान कर देते हैं,data_q2_disfluency/clips/366972_seg15.wav
366972,15,215.67,224.28,repetition,कभी (x2),हा पर फिर भी कभी कभी तो अगर तो सब कोई ठीक हो तो ठीक है नहीं तो कभी कभी तो खुद से चलान कर देते हैं,data_q2_disfluency/clips/366972_seg15.wav
366972,16,229.35,242.67,repetition,कभी (x2),हो जाता है जैसे कभी कभी होता है कि मान लो थोड़ी सी आपने बहस की तो जी मिसबिहेविंग का चलान कर दो कुछ अपनी बात रखने की कोशिश की तो भी मिसबिहेविंग का चलान कर दे तो,data_q2_disfluency/clips/366972_seg16.wav
366972,19,276.84,290.91,filler,हा,हा मैं काफी बार गया हू जैसे हम जाते हैं आना जाना होता रहता है तो ढाबों पे खाना कुछ जगह पे अच्छा मिलता है काफी अच्छा होता है बट कुछ जगह पर हमें ना कोई फैसिलिटी मिलती है ना वॉशरूम होते है ना,data_q2_disfluency/clips/366972_seg19.wav
366972,20,291.3,298.38,repetition,कभी (x2),"खाना भी चलो, अच्छा नहीं होता है मुझे लगता हैं कभी कभी तो सुबह का खाना, शाम तक भी सर्व किया जाता है।",data_q2_disfluency/clips/366972_seg20.wav
366972,21,307.8,308.22,filler,हां,हां,data_q2_disfluency/clips/366972_seg21.wav
366972,21,307.8,308.22,hesitation,हां,हां,data_q2_disfluency/clips/366972_seg21.wav
366972,22,316.02,317.01,filler,ये,"ये, एक",data_q2_disfluency/clips/366972_seg22.wav
366972,23,326.19,340.32,repetition,कहीं (x2),डिपेंड करता है सुचिताशन सुस्वेशन कहीं कहीं अच्छा मिलता है कहीं कहीं अच्छा नहीं भी मिलता है तो कुछ कुछ जगह पर खाना काफी अच्छा होता है कुछ कुछ जगह पर बहुत ख़राब होता है।,data_q2_disfluency/clips/366972_seg23.wav
366972,23,326.19,340.32,repetition,कहीं (x2),डिपेंड करता है सुचिताशन सुस्वेशन कहीं कहीं अच्छा मिलता है कहीं कहीं अच्छा नहीं भी मिलता है तो कुछ कुछ जगह पर खाना काफी अच्छा होता है कुछ कुछ जगह पर बहुत ख़राब होता है।,data_q2_disfluency/clips/366972_seg23.wav
366972,23,326.19,340.32,repetition,कुछ (x2),डिपेंड करता है सुचिताशन सुस्वेशन कहीं कहीं अच्छा मिलता है कहीं कहीं अच्छा नहीं भी मिलता है तो कुछ कुछ जगह पर खाना काफी अच्छा होता है कुछ कुछ जगह पर बहुत ख़राब होता है।,data_q2_disfluency/clips/366972_seg23.wav
366972,23,326.19,340.32,repetition,कुछ (x2),डिपेंड करता है सुचिताशन सुस्वेशन कहीं कहीं अच्छा मिलता है कहीं कहीं अच्छा नहीं भी मिलता है तो कुछ कुछ जगह पर खाना काफी अच्छा होता है कुछ कुछ जगह पर बहुत ख़राब होता है।,data_q2_disfluency/clips/366972_seg23.wav
366972,25,371.88,385.23,filler,हां,हां ये सबसे अच्छी बात है उनकी की वो अफॉर्डेबल होता है सेम अगर हम किसी राष्ट्रीय में जाकर खायेंगे तो रेस हम्म हम्म रेस्टोरेंट में खायेंगे तो वहाँ पर वही चीजें हमें हजार पंद्रह सौ पे,data_q2_disfluency/clips/366972_seg25.wav
366972,25,371.88,385.23,filler,हम्म,हां ये सबसे अच्छी बात है उनकी की वो अफॉर्डेबल होता है सेम अगर हम किसी राष्ट्रीय में जाकर खायेंगे तो रेस हम्म हम्म रेस्टोरेंट में खायेंगे तो वहाँ पर वही चीजें हमें हजार पंद्रह सौ पे,data_q2_disfluency/clips/366972_seg25.wav
366972,25,371.88,385.23,filler,हम्म,हां ये सबसे अच्छी बात है उनकी की वो अफॉर्डेबल होता है सेम अगर हम किसी राष्ट्रीय में जाकर खायेंगे तो रेस हम्म हम्म रेस्टोरेंट में खायेंगे तो वहाँ पर वही चीजें हमें हजार पंद्रह सौ पे,data_q2_disfluency/clips/366972_seg25.wav
366972,25,371.88,385.23,repetition,हम्म (x2),हां ये सबसे अच्छी बात है उनकी की वो अफॉर्डेबल होता है सेम अगर हम किसी राष्ट्रीय में जाकर खायेंगे तो रेस हम्म हम्म रेस्टोरेंट में खायेंगे तो वहाँ पर वही चीजें हमें हजार पंद्रह सौ पे,data_q2_disfluency/clips/366972_seg25.wav
366972,26,400.59,401.28,filler,हूं,हु हूं,data_q2_disfluency/clips/366972_seg26.wav
366972,27,408.69,423.24,repetition,फोटो (x2),पहाड़ी एरिया में जाने का मजा है वहां पर बंदा फोटो फोटो खींच लेता है अच्छा व्यू जाता है पहाड़ ज़्यादा अच्छा मतलब कि और भी टूरिस्ट प्लेसेज हो सकते हैं जैसे कोई और ऐतिहासिक भी हो सकता है,data_q2_disfluency/clips/366972_seg27.wav
